trade_id,action,open_time,close_time,entry_price,initial_sl,tp,lot_size,close_price,close_reason,stage_at_close,pnl_usd,r_multiple,initial_risk_points,signal_time,h1_bias,h4_bias,integrated_bias,bias_alignment,session_label,day_of_week,mfe_r,mae_r
203,SELL,2024-10-03 10:56:00+00:00,2024-10-03 11:03:00+00:00,2651.628,2652.835,2648.6105,0.1,2651.854,TRAIL_SL,PARTIAL_CLOSED,6.22,0.516,120.70000000001397,2024-10-03 10:55:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,1.933,0.444
204,SELL,2024-10-03 11:32:00+00:00,2024-10-03 11:38:00+00:00,2653.535,2654.742,2650.5175,0.11,2650.7175,FULL_EXIT,TRAILING,22.98,1.731,120.70000000001397,2024-10-03 11:31:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,2.593,0.381
205,BUY,2024-10-03 11:41:00+00:00,2024-10-03 11:42:00+00:00,2650.145,2648.938,2653.1625,0.11,2648.875,SL,ENTRY,-14.74,-1.11,120.70000000001397,2024-10-03 11:40:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Thursday,0.173,1.052
206,BUY,2024-10-03 11:43:00+00:00,2024-10-03 11:56:00+00:00,2649.125,2647.918,2652.1425,0.11,2649.025,TRAIL_SL,BREAKEVEN,-1.87,-0.141,120.70000000001397,2024-10-03 11:42:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Thursday,1.176,0.589
207,BUY,2024-10-03 11:44:00+00:00,2024-10-03 11:56:00+00:00,2649.028,2647.821,2652.0455,0.11,2649.025,TRAIL_SL,BREAKEVEN,-0.8,-0.06,120.70000000001397,2024-10-03 11:43:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Thursday,1.257,0.509
208,BUY,2024-10-03 11:45:00+00:00,2024-10-03 11:57:00+00:00,2648.914,2647.707,2651.9315,0.11,2647.835,TRAIL_SL,BREAKEVEN,-12.64,-0.952,120.70000000001397,2024-10-03 11:44:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Thursday,1.351,0.894
209,SELL,2024-10-03 12:06:00+00:00,2024-10-03 12:07:00+00:00,2651.345,2652.552,2648.3275,0.11,2651.285,TRAIL_SL,PARTIAL_CLOSED,9.19,0.692,120.70000000001397,2024-10-03 12:05:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,1.566,0.041
210,SELL,2024-10-03 12:13:00+00:00,2024-10-03 12:14:00+00:00,2652.164,2653.371,2649.1465,0.11,2653.388,SL,ENTRY,-14.23,-1.072,120.70000000001397,2024-10-03 12:12:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,0.0,1.014
211,SELL,2024-10-03 12:14:00+00:00,2024-10-03 12:26:00+00:00,2653.165,2654.372,2650.1475,0.11,2653.284,TRAIL_SL,BREAKEVEN,-2.08,-0.157,120.70000000001397,2024-10-03 12:13:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,1.309,0.284
212,SELL,2024-10-03 12:15:00+00:00,2024-10-03 12:26:00+00:00,2653.285,2654.492,2650.2675,0.11,2653.284,TRAIL_SL,BREAKEVEN,-0.76,-0.057,120.70000000001397,2024-10-03 12:14:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,1.408,0.185
213,SELL,2024-10-03 12:34:00+00:00,2024-10-03 12:36:00+00:00,2654.335,2655.542,2651.3175,0.1,2656.688,SL,ENTRY,-24.23,-2.007,120.70000000001397,2024-10-03 12:33:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,0.174,1.949
214,SELL,2024-10-03 12:35:00+00:00,2024-10-03 12:36:00+00:00,2654.485,2655.692,2651.4675,0.1,2656.688,SL,ENTRY,-22.73,-1.883,120.70000000001397,2024-10-03 12:34:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,0.0,1.825
215,SELL,2024-10-03 12:36:00+00:00,2024-10-03 12:36:00+00:00,2655.235,2656.442,2652.2175,0.1,2656.688,SL,ENTRY,-15.23,-1.262,120.70000000001397,2024-10-03 12:35:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,0.0,1.204
216,SELL,2024-10-03 12:37:00+00:00,2024-10-03 12:38:00+00:00,2656.528,2657.735,2653.5105,0.09,2659.308,SL,ENTRY,-25.65,-2.361,120.70000000001397,2024-10-03 12:36:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,0.077,2.303
217,SELL,2024-10-03 12:38:00+00:00,2024-10-03 12:38:00+00:00,2657.634,2658.841,2654.6165,0.09,2659.308,SL,ENTRY,-15.7,-1.445,120.70000000001397,2024-10-03 12:37:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,0.063,1.387
218,SELL,2024-10-03 12:39:00+00:00,2024-10-03 12:39:00+00:00,2658.858,2660.065,2655.8405,0.09,2660.334,SL,ENTRY,-13.91,-1.281,120.70000000001397,2024-10-03 12:38:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,0.0,1.223
219,SELL,2024-10-03 12:40:00+00:00,2024-10-03 12:40:00+00:00,2660.174,2661.381,2657.1565,0.09,2660.324,TRAIL_SL,BREAKEVEN,-1.98,-0.182,120.70000000001397,2024-10-03 12:39:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,1.06,0.124
220,SELL,2024-10-03 12:41:00+00:00,2024-10-03 12:41:00+00:00,2659.705,2660.912,2656.6875,0.09,2661.048,SL,ENTRY,-12.72,-1.171,120.70000000001397,2024-10-03 12:40:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,0.0,1.113
221,SELL,2024-10-03 13:07:00+00:00,2024-10-03 13:15:00+00:00,2661.145,2662.352,2658.1275,0.08,2661.245,TRAIL_SL,BREAKEVEN,-1.36,-0.141,120.70000000001397,2024-10-03 13:06:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Thursday,1.077,0.282
222,SELL,2024-10-03 13:08:00+00:00,2024-10-03 13:15:00+00:00,2661.318,2662.525,2658.3005,0.08,2661.245,TRAIL_SL,BREAKEVEN,0.02,0.002,120.70000000001397,2024-10-03 13:07:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Thursday,1.22,0.047
223,BUY,2024-10-03 13:30:00+00:00,2024-10-03 13:37:00+00:00,2659.128,2657.921,2662.1455,0.08,2658.844,TRAIL_SL,BREAKEVEN,-2.83,-0.293,120.70000000001397,2024-10-03 13:29:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,OVERLAP,Thursday,1.116,0.235
224,BUY,2024-10-03 13:39:00+00:00,2024-10-03 13:45:00+00:00,2658.115,2656.908,2661.1325,0.08,2656.895,SL,ENTRY,-10.32,-1.069,120.70000000001397,2024-10-03 13:38:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,OVERLAP,Thursday,0.141,1.011
225,BUY,2024-10-03 13:40:00+00:00,2024-10-03 13:45:00+00:00,2658.135,2656.928,2661.1525,0.08,2656.895,SL,ENTRY,-10.48,-1.085,120.70000000001397,2024-10-03 13:39:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,OVERLAP,Thursday,0.124,1.027
226,BUY,2024-10-03 13:51:00+00:00,2024-10-03 13:56:00+00:00,2655.745,2654.538,2658.7625,0.08,2655.595,TRAIL_SL,BREAKEVEN,-1.76,-0.182,120.70000000001397,2024-10-03 13:50:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,OVERLAP,Thursday,1.011,0.307
227,SELL,2024-10-03 14:16:00+00:00,2024-10-03 14:35:00+00:00,2658.288,2659.495,2655.2705,0.08,2659.565,SL,ENTRY,-10.78,-1.116,120.70000000001397,2024-10-03 14:15:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Thursday,0.442,1.058
228,SELL,2024-10-03 14:17:00+00:00,2024-10-03 15:18:00+00:00,2658.725,2659.932,2655.7075,0.08,2659.025,TRAIL_SL,PARTIAL_CLOSED,4.68,0.485,120.70000000001397,2024-10-03 14:16:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Thursday,1.572,0.696
229,BUY,2024-10-04 08:01:00+00:00,2024-10-04 08:02:00+00:00,2659.915,2658.708,2662.9325,0.08,2658.615,SL,ENTRY,-10.96,-1.135,120.70000000001397,2024-10-04 08:00:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.0,1.077
230,BUY,2024-10-04 08:02:00+00:00,2024-10-04 08:03:00+00:00,2659.308,2658.101,2662.3255,0.08,2657.815,SL,ENTRY,-12.5,-1.295,120.70000000001397,2024-10-04 08:01:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.0,1.237
231,BUY,2024-10-04 08:03:00+00:00,2024-10-04 08:04:00+00:00,2658.995,2657.788,2662.0125,0.08,2657.765,SL,ENTRY,-10.4,-1.077,120.70000000001397,2024-10-04 08:02:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.0,1.019
232,BUY,2024-10-04 08:04:00+00:00,2024-10-04 08:06:00+00:00,2658.165,2656.958,2661.1825,0.07,2656.925,SL,ENTRY,-9.17,-1.085,120.70000000001397,2024-10-04 08:03:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.118,1.027
233,BUY,2024-10-04 08:05:00+00:00,2024-10-04 08:06:00+00:00,2658.215,2657.008,2661.2325,0.07,2656.925,SL,ENTRY,-9.52,-1.127,120.70000000001397,2024-10-04 08:04:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.0,1.069
234,BUY,2024-10-04 08:06:00+00:00,2024-10-04 08:07:00+00:00,2657.815,2656.608,2660.8325,0.07,2656.215,SL,ENTRY,-11.69,-1.384,120.70000000001397,2024-10-04 08:05:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.0,1.326
236,BUY,2024-10-04 08:08:00+00:00,2024-10-04 08:24:00+00:00,2656.495,2655.288,2659.5125,0.07,2656.185,TRAIL_SL,BREAKEVEN,-2.66,-0.315,120.70000000001397,2024-10-04 08:07:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,1.301,0.282
235,BUY,2024-10-04 08:07:00+00:00,2024-10-04 08:25:00+00:00,2657.235,2656.028,2660.2525,0.07,2655.835,SL,ENTRY,-10.29,-1.218,120.70000000001397,2024-10-04 08:06:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.688,1.16
237,BUY,2024-10-04 08:31:00+00:00,2024-10-04 08:31:00+00:00,2641.338,2640.131,2644.3555,0.06,2637.445,SL,ENTRY,-23.78,-3.283,120.70000000001397,2024-10-04 08:30:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.022,3.225
238,BUY,2024-10-04 08:32:00+00:00,2024-10-04 08:32:00+00:00,2640.635,2639.428,2643.6525,0.06,2638.025,SL,ENTRY,-16.08,-2.22,120.70000000001397,2024-10-04 08:31:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.87,2.162
239,BUY,2024-10-04 08:33:00+00:00,2024-10-04 08:33:00+00:00,2639.905,2638.698,2642.9225,0.06,2642.7225,FULL_EXIT,TRAILING,12.86,1.776,120.70000000001397,2024-10-04 08:32:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,2.809,0.563
240,BUY,2024-10-04 08:52:00+00:00,2024-10-04 08:53:00+00:00,2638.798,2637.591,2641.8155,0.06,2637.0,SL,ENTRY,-11.21,-1.548,120.70000000001397,2024-10-04 08:51:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.24,1.49
241,BUY,2024-10-04 08:53:00+00:00,2024-10-04 08:53:00+00:00,2638.794,2637.587,2641.8115,0.06,2637.0,SL,ENTRY,-11.18,-1.544,120.70000000001397,2024-10-04 08:52:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.244,1.486
242,BUY,2024-10-04 08:54:00+00:00,2024-10-04 08:54:00+00:00,2637.814,2636.607,2640.8315,0.06,2636.125,TRAIL_SL,BREAKEVEN,-10.55,-1.457,120.70000000001397,2024-10-04 08:53:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,1.263,1.399
243,BUY,2024-10-04 08:55:00+00:00,2024-10-04 08:55:00+00:00,2636.618,2635.411,2639.6355,0.05,2633.0,SL,ENTRY,-18.44,-3.056,120.70000000001397,2024-10-04 08:54:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.0,2.998
244,BUY,2024-10-04 08:56:00+00:00,2024-10-04 08:56:00+00:00,2633.425,2632.218,2636.4425,0.05,2632.068,SL,ENTRY,-7.13,-1.182,120.70000000001397,2024-10-04 08:55:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.331,1.124
245,BUY,2024-10-04 08:57:00+00:00,2024-10-04 08:57:00+00:00,2633.075,2631.868,2636.0925,0.05,2632.395,TRAIL_SL,PARTIAL_CLOSED,3.12,0.517,120.70000000001397,2024-10-04 08:56:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,1.881,0.563
246,SELL,2024-10-04 09:07:00+00:00,2024-10-04 09:07:00+00:00,2644.278,2645.485,2641.2605,0.05,2646.645,SL,ENTRY,-12.19,-2.019,120.70000000001397,2024-10-04 09:06:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.111,1.961
247,SELL,2024-10-04 09:08:00+00:00,2024-10-04 09:08:00+00:00,2646.194,2647.401,2643.1765,0.05,2646.244,TRAIL_SL,BREAKEVEN,-0.6,-0.099,120.70000000001397,2024-10-04 09:07:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,1.143,0.041
248,SELL,2024-10-04 09:10:00+00:00,2024-10-04 09:11:00+00:00,2648.095,2649.302,2645.0775,0.05,2649.095,TRAIL_SL,BREAKEVEN,-5.35,-0.886,120.70000000001397,2024-10-04 09:09:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,1.268,0.997
249,SELL,2024-10-04 09:11:00+00:00,2024-10-04 09:11:00+00:00,2648.445,2649.652,2645.4275,0.05,2649.095,TRAIL_SL,PARTIAL_CLOSED,3.18,0.527,120.70000000001397,2024-10-04 09:10:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,1.558,0.539
250,SELL,2024-10-04 09:14:00+00:00,2024-10-04 09:15:00+00:00,2648.685,2649.892,2645.6675,0.05,2650.748,SL,ENTRY,-10.67,-1.767,120.70000000001397,2024-10-04 09:13:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.638,1.709
251,SELL,2024-10-04 09:15:00+00:00,2024-10-04 09:15:00+00:00,2648.554,2649.761,2645.5365,0.05,2650.748,SL,ENTRY,-11.32,-1.876,120.70000000001397,2024-10-04 09:14:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.055,1.818
252,SELL,2024-10-04 09:16:00+00:00,2024-10-04 09:19:00+00:00,2649.715,2650.922,2646.6975,0.04,2648.825,TRAIL_SL,TRAILING,4.72,0.978,120.70000000001397,2024-10-04 09:15:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,2.317,0.456
253,SELL,2024-10-04 09:26:00+00:00,2024-10-04 09:26:00+00:00,2650.534,2651.741,2647.5165,0.05,2651.025,TRAIL_SL,BREAKEVEN,-2.81,-0.465,120.70000000001397,2024-10-04 09:25:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,1.259,0.407
254,SELL,2024-10-04 09:27:00+00:00,2024-10-04 09:27:00+00:00,2650.975,2652.182,2647.9575,0.05,2654.008,SL,ENTRY,-15.51,-2.571,120.70000000001397,2024-10-04 09:26:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.0,2.513
255,SELL,2024-10-04 09:28:00+00:00,2024-10-04 09:28:00+00:00,2653.674,2654.881,2650.6565,0.04,2653.905,TRAIL_SL,BREAKEVEN,-1.2,-0.249,120.70000000001397,2024-10-04 09:27:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,1.392,0.191
256,SELL,2024-10-04 09:54:00+00:00,2024-10-04 09:54:00+00:00,2653.204,2654.411,2650.1865,0.04,2655.014,SL,ENTRY,-7.52,-1.558,120.70000000001397,2024-10-04 09:53:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.157,1.5
257,SELL,2024-10-04 09:55:00+00:00,2024-10-04 09:59:00+00:00,2654.684,2655.891,2651.6665,0.04,2653.245,TRAIL_SL,TRAILING,5.82,1.205,120.70000000001397,2024-10-04 09:54:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,2.408,0.167
258,BUY,2024-10-04 10:23:00+00:00,2024-10-04 10:23:00+00:00,2648.198,2646.991,2651.2155,0.04,2646.378,SL,ENTRY,-7.56,-1.566,120.70000000001397,2024-10-04 10:22:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.089,1.508
259,BUY,2024-10-04 10:24:00+00:00,2024-10-04 10:27:00+00:00,2648.105,2646.898,2651.1225,0.04,2649.615,TRAIL_SL,TRAILING,5.96,1.235,120.70000000001397,2024-10-04 10:23:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,2.237,0.356
260,SELL,2024-10-04 10:41:00+00:00,2024-10-04 10:42:00+00:00,2651.775,2652.982,2648.7575,0.04,2653.024,SL,ENTRY,-5.28,-1.093,120.70000000001397,2024-10-04 10:40:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.279,1.035
261,SELL,2024-10-04 10:43:00+00:00,2024-10-04 10:43:00+00:00,2652.894,2654.101,2649.8765,0.04,2654.208,SL,ENTRY,-5.54,-1.147,120.70000000001397,2024-10-04 10:42:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.0,1.089
262,SELL,2024-10-04 10:44:00+00:00,2024-10-04 10:44:00+00:00,2654.094,2655.301,2651.0765,0.04,2655.675,SL,ENTRY,-6.6,-1.368,120.70000000001397,2024-10-04 10:43:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.007,1.31
263,SELL,2024-10-04 10:45:00+00:00,2024-10-04 10:48:00+00:00,2655.545,2656.752,2652.5275,0.04,2654.815,TRAIL_SL,TRAILING,4.4,0.912,120.70000000001397,2024-10-04 10:44:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,2.046,0.323
264,SELL,2024-10-04 10:46:00+00:00,2024-10-04 10:51:00+00:00,2655.375,2656.582,2652.3575,0.04,2655.845,TRAIL_SL,PARTIAL_CLOSED,2.0,0.414,120.70000000001397,2024-10-04 10:45:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,1.94,0.389
265,SELL,2024-10-04 10:52:00+00:00,2024-10-04 10:52:00+00:00,2655.805,2657.012,2652.7875,0.04,2658.575,SL,ENTRY,-11.36,-2.353,120.70000000001397,2024-10-04 10:51:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.025,2.295
266,SELL,2024-10-04 10:53:00+00:00,2024-10-04 10:53:00+00:00,2656.968,2658.175,2653.9505,0.04,2658.974,SL,ENTRY,-8.3,-1.72,120.70000000001397,2024-10-04 10:52:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.335,1.662
267,SELL,2024-10-04 10:54:00+00:00,2024-10-04 10:55:00+00:00,2658.534,2659.741,2655.5165,0.04,2661.045,SL,ENTRY,-10.32,-2.138,120.70000000001397,2024-10-04 10:53:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.355,2.08
268,SELL,2024-10-04 10:55:00+00:00,2024-10-04 10:55:00+00:00,2658.724,2659.931,2655.7065,0.04,2661.045,SL,ENTRY,-9.56,-1.981,120.70000000001397,2024-10-04 10:54:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.265,1.923
270,SELL,2024-10-04 10:57:00+00:00,2024-10-04 10:57:00+00:00,2660.005,2661.212,2656.9875,0.03,2660.454,TRAIL_SL,BREAKEVEN,-1.56,-0.43,120.70000000001397,2024-10-04 10:56:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,1.21,0.372
269,SELL,2024-10-04 10:56:00+00:00,2024-10-04 11:00:00+00:00,2659.425,2660.632,2656.4075,0.03,2660.084,TRAIL_SL,PARTIAL_CLOSED,0.08,0.023,120.70000000001397,2024-10-04 10:55:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,1.534,0.853
271,SELL,2024-10-04 11:04:00+00:00,2024-10-04 11:04:00+00:00,2662.205,2663.412,2659.1875,0.03,2663.818,SL,ENTRY,-5.05,-1.394,120.70000000001397,2024-10-04 11:03:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.0,1.336
272,SELL,2024-10-04 11:05:00+00:00,2024-10-04 11:05:00+00:00,2663.265,2664.472,2660.2475,0.03,2666.148,SL,ENTRY,-8.86,-2.447,120.70000000001397,2024-10-04 11:04:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.033,2.389
273,SELL,2024-10-04 11:06:00+00:00,2024-10-04 11:06:00+00:00,2664.498,2665.705,2661.4805,0.03,2666.448,SL,ENTRY,-6.06,-1.674,120.70000000001397,2024-10-04 11:05:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.696,1.616
274,SELL,2024-10-04 11:07:00+00:00,2024-10-04 11:07:00+00:00,2666.085,2667.292,2663.0675,0.03,2666.555,TRAIL_SL,BREAKEVEN,-1.62,-0.447,120.70000000001397,2024-10-04 11:06:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,1.335,0.389
275,SELL,2024-10-04 11:10:00+00:00,2024-10-04 11:12:00+00:00,2666.695,2667.902,2663.6775,0.03,2669.565,SL,ENTRY,-8.82,-2.436,120.70000000001397,2024-10-04 11:09:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.025,2.378
276,SELL,2024-10-04 11:11:00+00:00,2024-10-04 11:12:00+00:00,2666.705,2667.912,2663.6875,0.03,2669.565,SL,ENTRY,-8.79,-2.428,120.70000000001397,2024-10-04 11:10:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.0,2.37
277,SELL,2024-10-04 11:12:00+00:00,2024-10-04 11:12:00+00:00,2667.485,2668.692,2664.4675,0.03,2669.565,SL,ENTRY,-6.45,-1.781,120.70000000001397,2024-10-04 11:11:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.124,1.723
278,SELL,2024-10-04 11:13:00+00:00,2024-10-04 11:13:00+00:00,2668.815,2670.022,2665.7975,0.03,2670.065,SL,ENTRY,-3.96,-1.094,120.70000000001397,2024-10-04 11:12:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.597,1.036
279,SELL,2024-10-04 11:14:00+00:00,2024-10-04 11:14:00+00:00,2668.395,2669.602,2665.3775,0.03,2669.145,TRAIL_SL,TRAILING,-0.1,-0.027,120.70000000001397,2024-10-04 11:13:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,2.085,0.621
280,BUY,2024-10-04 11:22:00+00:00,2024-10-04 11:22:00+00:00,2662.388,2661.181,2665.4055,0.03,2660.974,SL,ENTRY,-4.45,-1.229,120.70000000001397,2024-10-04 11:21:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.0,1.171
281,BUY,2024-10-04 11:23:00+00:00,2024-10-04 11:23:00+00:00,2662.085,2660.878,2665.1025,0.02,2660.835,SL,ENTRY,-2.64,-1.094,120.70000000001397,2024-10-04 11:22:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.108,1.036
282,BUY,2024-10-04 11:24:00+00:00,2024-10-04 11:24:00+00:00,2661.898,2660.691,2664.9155,0.02,2659.935,SL,ENTRY,-4.07,-1.684,120.70000000001397,2024-10-04 11:23:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.213,1.626
283,BUY,2024-10-04 11:25:00+00:00,2024-10-04 11:26:00+00:00,2660.405,2659.198,2663.4225,0.02,2658.095,SL,ENTRY,-4.76,-1.972,120.70000000001397,2024-10-04 11:24:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.091,1.914
284,BUY,2024-10-04 11:26:00+00:00,2024-10-04 11:26:00+00:00,2660.375,2659.168,2663.3925,0.02,2658.095,SL,ENTRY,-4.7,-1.947,120.70000000001397,2024-10-04 11:25:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.0,1.889
285,BUY,2024-10-04 11:27:00+00:00,2024-10-04 11:28:00+00:00,2658.348,2657.141,2661.3655,0.02,2656.958,SL,ENTRY,-2.92,-1.21,120.70000000001397,2024-10-04 11:26:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.543,1.152
286,BUY,2024-10-04 11:28:00+00:00,2024-10-04 11:28:00+00:00,2657.634,2656.427,2660.6515,0.02,2656.958,TRAIL_SL,BREAKEVEN,-1.49,-0.618,120.70000000001397,2024-10-04 11:27:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,1.135,0.56
287,BUY,2024-10-04 11:31:00+00:00,2024-10-04 11:31:00+00:00,2656.505,2655.298,2659.5225,0.02,2654.688,SL,ENTRY,-3.77,-1.563,120.70000000001397,2024-10-04 11:30:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,0.704,1.505
288,BUY,2024-10-04 11:32:00+00:00,2024-10-04 11:32:00+00:00,2655.895,2654.688,2658.9125,0.02,2654.738,TRAIL_SL,BREAKEVEN,-2.45,-1.017,120.70000000001397,2024-10-04 11:31:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,1.408,0.959
289,BUY,2024-10-04 11:33:00+00:00,2024-10-04 11:34:00+00:00,2655.605,2654.398,2658.6225,0.02,2655.514,TRAIL_SL,BREAKEVEN,-0.32,-0.133,120.70000000001397,2024-10-04 11:32:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,1.35,0.489
290,BUY,2024-10-04 11:39:00+00:00,2024-10-04 11:39:00+00:00,2653.985,2652.778,2657.0025,0.02,2656.8025,FULL_EXIT,TRAILING,4.29,1.776,120.70000000001397,2024-10-04 11:38:00+00:00,BEARISH,BEARISH,BEARISH,COUNTER_TREND,LONDON,Friday,2.543,0.563
