trade_id,action,open_time,close_time,entry_price,initial_sl,tp,lot_size,close_price,close_reason,stage_at_close,pnl_usd,r_multiple,initial_risk_points,signal_time,h1_bias,h4_bias,integrated_bias,bias_alignment,session_label,day_of_week,mfe_r,mae_r
271,SELL,2026-01-16 14:23:00+00:00,2026-01-16 15:16:00+00:00,4607.7,4613.16536,4594.03661,0.04,4594.23661,FULL_EXIT,TRAILING,42.64,1.951,546.535714285707,2026-01-16 14:22:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Friday,3.908,0.038
273,SELL,2026-01-16 15:05:00+00:00,2026-01-16 15:16:00+00:00,4598.64,4604.10536,4584.97661,0.04,4595.58,TRAIL_SL,TRAILING,21.84,0.999,546.535714285707,2026-01-16 15:04:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Friday,2.251,0.851
274,SELL,2026-01-16 15:30:00+00:00,2026-01-16 15:32:00+00:00,4586.92,4592.38536,4573.25661,0.04,4592.97,SL,ENTRY,-24.48,-1.12,546.535714285707,2026-01-16 15:29:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Friday,0.267,1.107
275,BUY,2026-01-16 16:36:00+00:00,2026-01-16 17:05:00+00:00,4607.14,4601.67464,4620.80339,0.04,4614.97,TRAIL_SL,TRAILING,31.38,1.435,546.535714285707,2026-01-16 16:35:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Friday,2.025,0.494
276,BUY,2026-01-16 18:39:00+00:00,2026-01-16 18:48:00+00:00,4597.38,4591.91464,4611.04339,0.04,4588.94,SL,ENTRY,-34.04,-1.557,546.535714285707,2026-01-16 18:38:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Friday,0.304,1.544
277,BUY,2026-01-16 19:09:00+00:00,2026-01-16 19:19:00+00:00,4592.17,4586.70464,4605.83339,0.04,4584.36,SL,ENTRY,-31.52,-1.442,546.535714285707,2026-01-16 19:08:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Friday,0.168,1.429
278,SELL,2026-01-16 19:19:00+00:00,2026-01-16 19:30:00+00:00,4588.04,4593.50536,4574.37661,0.04,4581.43,TRAIL_SL,TRAILING,28.94,1.324,546.535714285707,2026-01-16 19:18:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Friday,2.051,0.112
279,SELL,2026-01-16 19:59:00+00:00,2026-01-16 20:03:00+00:00,4582.39,4587.85536,4568.72661,0.04,4588.27,SL,ENTRY,-23.8,-1.089,546.535714285707,2026-01-16 19:58:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Friday,0.43,1.076
280,BUY,2026-01-16 20:04:00+00:00,2026-01-16 20:11:00+00:00,4587.79,4582.32464,4601.45339,0.04,4581.91,SL,ENTRY,-23.8,-1.089,546.535714285707,2026-01-16 20:03:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Friday,0.229,1.076
281,BUY,2026-01-16 20:22:00+00:00,2026-01-16 20:56:00+00:00,4586.79,4581.32464,4600.45339,0.04,4585.15,TRAIL_SL,PARTIAL_CLOSED,12.44,0.569,546.535714285707,2026-01-16 20:21:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Friday,1.716,0.3
282,BUY,2026-01-19 08:13:00+00:00,2026-01-19 09:11:00+00:00,4670.09,4664.62464,4683.75339,0.04,4669.89,TRAIL_SL,PARTIAL_CLOSED,15.32,0.701,546.535714285707,2026-01-19 08:12:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Monday,1.645,0.302
283,SELL,2026-01-19 09:11:00+00:00,2026-01-19 09:58:00+00:00,4673.67,4679.13536,4660.00661,0.04,4665.99,TRAIL_SL,TRAILING,31.08,1.422,546.535714285707,2026-01-19 09:10:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Monday,2.144,0.055
284,BUY,2026-01-19 10:02:00+00:00,2026-01-19 10:55:00+00:00,4668.98,4663.51464,4682.64339,0.04,4662.25,SL,ENTRY,-27.2,-1.244,546.535714285707,2026-01-19 10:01:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Monday,0.895,1.231
285,SELL,2026-01-19 10:36:00+00:00,2026-01-19 11:17:00+00:00,4666.89,4672.35536,4653.22661,0.04,4672.77,SL,ENTRY,-23.8,-1.089,546.535714285707,2026-01-19 10:35:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Monday,0.929,1.076
287,BUY,2026-01-19 12:15:00+00:00,2026-01-19 12:30:00+00:00,4670.5,4665.03464,4684.16339,0.04,4664.16,SL,ENTRY,-25.64,-1.173,546.535714285707,2026-01-19 12:14:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Monday,0.13,1.16
286,SELL,2026-01-19 11:25:00+00:00,2026-01-19 13:30:00+00:00,4667.56,4673.02536,4653.89661,0.04,4667.56,TRAIL_SL,BREAKEVEN,-0.28,-0.013,546.535714285707,2026-01-19 11:24:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Monday,1.151,0.668
288,SELL,2026-01-19 12:31:00+00:00,2026-01-19 14:16:00+00:00,4664.61,4670.07536,4650.94661,0.04,4670.14,SL,ENTRY,-22.4,-1.025,546.535714285707,2026-01-19 12:30:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Monday,0.902,1.012
289,SELL,2026-01-19 13:00:00+00:00,2026-01-19 14:16:00+00:00,4663.68,4669.14536,4650.01661,0.04,4670.14,SL,ENTRY,-26.12,-1.195,546.535714285707,2026-01-19 12:59:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Monday,0.732,1.182
290,BUY,2026-01-19 14:58:00+00:00,2026-01-19 15:52:00+00:00,4671.14,4665.67464,4684.80339,0.04,4665.21,SL,ENTRY,-24.0,-1.098,546.535714285707,2026-01-19 14:57:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Monday,0.489,1.085
291,SELL,2026-01-19 16:37:00+00:00,2026-01-19 17:41:00+00:00,4665.46,4670.92536,4651.79661,0.04,4671.22,SL,ENTRY,-23.32,-1.067,546.535714285707,2026-01-19 16:36:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Monday,0.285,1.054
292,BUY,2026-01-19 17:04:00+00:00,2026-01-19 19:16:00+00:00,4669.51,4664.04464,4683.17339,0.04,4669.27,TRAIL_SL,BREAKEVEN,-1.24,-0.057,546.535714285707,2026-01-19 17:03:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Monday,1.204,0.948
293,BUY,2026-01-19 18:40:00+00:00,2026-01-19 21:10:00+00:00,4673.44,4667.97464,4687.10339,0.04,4673.38,TRAIL_SL,BREAKEVEN,-0.52,-0.024,546.535714285707,2026-01-19 18:39:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Monday,1.266,0.767
295,BUY,2026-01-20 09:46:00+00:00,2026-01-20 09:58:00+00:00,4721.55,4716.08464,4735.21339,0.04,4714.84,SL,ENTRY,-27.12,-1.241,546.535714285707,2026-01-20 09:45:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Tuesday,0.218,1.228
294,BUY,2026-01-20 09:05:00+00:00,2026-01-20 10:19:00+00:00,4714.14,4708.67464,4727.80339,0.04,4721.39,TRAIL_SL,TRAILING,30.22,1.382,546.535714285707,2026-01-20 09:04:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Tuesday,2.108,0.262
296,SELL,2026-01-20 10:37:00+00:00,2026-01-20 10:42:00+00:00,4717.51,4722.97536,4703.84661,0.04,4723.16,SL,ENTRY,-22.88,-1.047,546.535714285707,2026-01-20 10:36:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Tuesday,0.09,1.034
297,BUY,2026-01-20 11:08:00+00:00,2026-01-20 11:14:00+00:00,4731.27,4725.80464,4744.93339,0.04,4724.24,SL,ENTRY,-28.4,-1.299,546.535714285707,2026-01-20 11:07:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Tuesday,0.0,1.286
299,BUY,2026-01-20 11:50:00+00:00,2026-01-20 12:00:00+00:00,4736.48,4731.01464,4750.14339,0.04,4730.61,SL,ENTRY,-23.76,-1.087,546.535714285707,2026-01-20 11:49:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Tuesday,0.152,1.074
298,BUY,2026-01-20 11:24:00+00:00,2026-01-20 12:29:00+00:00,4728.04,4722.57464,4741.70339,0.04,4727.87,TRAIL_SL,PARTIAL_CLOSED,15.38,0.703,546.535714285707,2026-01-20 11:23:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Tuesday,1.705,0.117
301,SELL,2026-01-20 13:03:00+00:00,2026-01-20 13:10:00+00:00,4727.14,4732.60536,4713.47661,0.04,4727.9,TRAIL_SL,BREAKEVEN,-3.32,-0.152,546.535714285707,2026-01-20 13:02:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Tuesday,1.005,0.139
300,SELL,2026-01-20 12:24:00+00:00,2026-01-20 13:39:00+00:00,4730.92,4736.38536,4717.25661,0.03,4731.55,TRAIL_SL,PARTIAL_CLOSED,6.53,0.398,546.535714285707,2026-01-20 12:23:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Tuesday,1.696,0.423
302,BUY,2026-01-20 13:27:00+00:00,2026-01-20 14:26:00+00:00,4727.98,4722.51464,4741.64339,0.04,4726.52,TRAIL_SL,BREAKEVEN,-6.12,-0.28,546.535714285707,2026-01-20 13:26:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Tuesday,1.33,0.399
303,SELL,2026-01-20 14:14:00+00:00,2026-01-20 15:21:00+00:00,4729.48,4734.94536,4715.81661,0.04,4723.38,TRAIL_SL,TRAILING,27.92,1.277,546.535714285707,2026-01-20 14:13:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Tuesday,2.04,0.177
304,SELL,2026-01-20 15:01:00+00:00,2026-01-20 15:34:00+00:00,4724.9,4730.36536,4711.23661,0.04,4728.28,TRAIL_SL,PARTIAL_CLOSED,8.96,0.41,546.535714285707,2026-01-20 15:00:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Tuesday,1.766,0.618
305,SELL,2026-01-20 15:22:00+00:00,2026-01-20 15:34:00+00:00,4718.64,4724.10536,4704.97661,0.04,4728.28,SL,ENTRY,-38.84,-1.777,546.535714285707,2026-01-20 15:21:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Tuesday,0.62,1.764
307,SELL,2026-01-20 15:36:00+00:00,2026-01-20 15:41:00+00:00,4721.49,4726.95536,4707.82661,0.04,4727.4,SL,ENTRY,-23.92,-1.094,546.535714285707,2026-01-20 15:35:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Tuesday,0.273,1.081
306,BUY,2026-01-20 15:35:00+00:00,2026-01-20 15:59:00+00:00,4724.18,4718.71464,4737.84339,0.04,4737.64339,FULL_EXIT,TRAILING,42.64,1.951,546.535714285707,2026-01-20 15:34:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Tuesday,2.578,0.895
308,BUY,2026-01-20 15:37:00+00:00,2026-01-20 15:59:00+00:00,4724.13,4718.66464,4737.79339,0.04,4737.59339,FULL_EXIT,TRAILING,42.64,1.951,546.535714285707,2026-01-20 15:36:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Tuesday,2.587,0.748
309,SELL,2026-01-20 17:39:00+00:00,2026-01-20 17:40:00+00:00,4724.69,4730.15536,4711.02661,0.04,4731.77,SL,ENTRY,-28.6,-1.308,546.535714285707,2026-01-20 17:38:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,0.082,1.295
310,SELL,2026-01-20 17:58:00+00:00,2026-01-20 18:00:00+00:00,4733.15,4738.61536,4719.48661,0.04,4739.42,SL,ENTRY,-25.36,-1.16,546.535714285707,2026-01-20 17:57:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,0.04,1.147
311,SELL,2026-01-20 18:05:00+00:00,2026-01-20 18:10:00+00:00,4731.14,4736.60536,4717.47661,0.04,4741.19,SL,ENTRY,-40.48,-1.852,546.535714285707,2026-01-20 18:04:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,0.381,1.839
312,BUY,2026-01-20 19:13:00+00:00,2026-01-20 19:45:00+00:00,4752.34,4746.87464,4766.00339,0.03,4752.2,TRAIL_SL,BREAKEVEN,-0.63,-0.038,546.535714285707,2026-01-20 19:12:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,1.061,0.106
314,BUY,2026-01-20 19:39:00+00:00,2026-01-20 20:13:00+00:00,4754.2,4748.73464,4767.86339,0.03,4762.12,TRAIL_SL,TRAILING,23.63,1.441,546.535714285707,2026-01-20 19:38:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,2.02,0.366
316,BUY,2026-01-20 19:47:00+00:00,2026-01-20 20:13:00+00:00,4754.26,4748.79464,4767.92339,0.03,4762.12,TRAIL_SL,TRAILING,23.51,1.434,546.535714285707,2026-01-20 19:46:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,2.009,0.126
313,BUY,2026-01-20 19:30:00+00:00,2026-01-20 20:53:00+00:00,4755.3,4749.83464,4768.96339,0.03,4752.87,TRAIL_SL,PARTIAL_CLOSED,2.93,0.179,546.535714285707,2026-01-20 19:29:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,2.0,0.575
315,BUY,2026-01-20 19:45:00+00:00,2026-01-20 20:53:00+00:00,4756.78,4751.31464,4770.44339,0.03,4752.87,TRAIL_SL,PARTIAL_CLOSED,-0.03,-0.002,546.535714285707,2026-01-20 19:44:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,1.729,0.838
318,SELL,2026-01-20 20:54:00+00:00,2026-01-20 20:58:00+00:00,4753.34,4758.80536,4739.67661,0.04,4759.54,SL,ENTRY,-25.08,-1.147,546.535714285707,2026-01-20 20:53:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,0.0,1.134
317,SELL,2026-01-20 20:52:00+00:00,2026-01-20 21:18:00+00:00,4757.28,4762.74536,4743.61661,0.04,4763.41,SL,ENTRY,-24.8,-1.134,546.535714285707,2026-01-20 20:51:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,0.807,1.122
319,BUY,2026-01-20 21:00:00+00:00,2026-01-20 21:29:00+00:00,4759.64,4754.17464,4773.30339,0.03,4759.28,TRAIL_SL,BREAKEVEN,-1.29,-0.079,546.535714285707,2026-01-20 20:59:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Tuesday,1.2,0.56
320,SELL,2026-01-21 08:57:00+00:00,2026-01-21 08:57:00+00:00,4851.43,4856.89536,4837.76661,0.03,4854.13,TRAIL_SL,BREAKEVEN,-8.31,-0.507,546.535714285707,2026-01-21 08:56:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Wednesday,1.034,0.494
321,SELL,2026-01-21 09:38:00+00:00,2026-01-21 09:40:00+00:00,4839.91,4845.37536,4826.24661,0.03,4846.89,SL,ENTRY,-21.15,-1.29,546.535714285707,2026-01-21 09:37:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Wednesday,0.181,1.277
322,BUY,2026-01-21 11:42:00+00:00,2026-01-21 11:51:00+00:00,4867.56,4862.09464,4881.22339,0.03,4865.64,TRAIL_SL,BREAKEVEN,-5.97,-0.364,546.535714285707,2026-01-21 11:41:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Wednesday,1.436,0.351
323,SELL,2026-01-21 15:04:00+00:00,2026-01-21 15:05:00+00:00,4858.79,4864.25536,4845.12661,0.03,4864.49,SL,ENTRY,-17.31,-1.056,546.535714285707,2026-01-21 15:03:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Wednesday,0.055,1.043
324,SELL,2026-01-21 16:04:00+00:00,2026-01-21 16:04:00+00:00,4871.94,4877.40536,4858.27661,0.03,4858.47661,FULL_EXIT,TRAILING,34.71,2.117,546.535714285707,2026-01-21 16:03:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Wednesday,3.573,0.637
325,SELL,2026-01-21 16:36:00+00:00,2026-01-21 16:36:00+00:00,4855.37,4860.83536,4841.70661,0.03,4862.75,SL,ENTRY,-22.35,-1.363,546.535714285707,2026-01-21 16:35:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Wednesday,0.218,1.35
326,SELL,2026-01-21 16:47:00+00:00,2026-01-21 16:55:00+00:00,4856.08,4861.54536,4842.41661,0.03,4859.14,TRAIL_SL,PARTIAL_CLOSED,1.67,0.102,546.535714285707,2026-01-21 16:46:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Wednesday,1.724,0.897
327,SELL,2026-01-21 17:45:00+00:00,2026-01-21 17:49:00+00:00,4837.3,4842.76536,4823.63661,0.03,4844.41,SL,ENTRY,-21.54,-1.314,546.535714285707,2026-01-21 17:44:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Wednesday,0.604,1.301
328,SELL,2026-01-21 18:14:00+00:00,2026-01-21 18:15:00+00:00,4845.56,4851.02536,4831.89661,0.03,4852.11,SL,ENTRY,-19.86,-1.211,546.535714285707,2026-01-21 18:13:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Wednesday,0.007,1.198
329,SELL,2026-01-21 18:43:00+00:00,2026-01-21 18:49:00+00:00,4837.17,4842.63536,4823.50661,0.03,4837.63,TRAIL_SL,BREAKEVEN,-1.59,-0.097,546.535714285707,2026-01-21 18:42:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Wednesday,1.244,0.252
330,SELL,2026-01-21 19:03:00+00:00,2026-01-21 19:06:00+00:00,4822.48,4827.94536,4808.81661,0.03,4828.96,SL,ENTRY,-19.65,-1.198,546.535714285707,2026-01-21 19:02:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Wednesday,0.836,1.186
331,SELL,2026-01-21 19:13:00+00:00,2026-01-21 19:19:00+00:00,4817.68,4823.14536,4804.01661,0.03,4823.73,SL,ENTRY,-18.36,-1.12,546.535714285707,2026-01-21 19:12:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Wednesday,0.554,1.107
332,SELL,2026-01-21 19:45:00+00:00,2026-01-21 19:47:00+00:00,4809.9,4815.36536,4796.23661,0.03,4816.5,SL,ENTRY,-20.01,-1.22,546.535714285707,2026-01-21 19:44:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Wednesday,0.203,1.208
333,SELL,2026-01-21 20:18:00+00:00,2026-01-21 20:21:00+00:00,4823.06,4828.52536,4809.39661,0.03,4829.13,SL,ENTRY,-18.42,-1.123,546.535714285707,2026-01-21 20:17:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Wednesday,0.596,1.111
334,BUY,2026-01-21 20:25:00+00:00,2026-01-21 20:47:00+00:00,4829.5,4824.03464,4843.16339,0.03,4837.21,TRAIL_SL,TRAILING,23.21,1.415,546.535714285707,2026-01-21 20:24:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Wednesday,2.09,0.183
335,BUY,2026-01-21 20:46:00+00:00,2026-01-21 20:58:00+00:00,4836.98,4831.51464,4850.64339,0.03,4844.36,TRAIL_SL,TRAILING,22.55,1.375,546.535714285707,2026-01-21 20:45:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Wednesday,2.218,0.11
336,BUY,2026-01-22 09:30:00+00:00,2026-01-22 09:45:00+00:00,4837.4,4831.93464,4851.06339,0.03,4831.3,SL,ENTRY,-18.51,-1.129,546.535714285707,2026-01-22 09:29:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Thursday,0.293,1.116
338,SELL,2026-01-22 10:10:00+00:00,2026-01-22 10:44:00+00:00,4828.75,4834.21536,4815.08661,0.03,4828.67,TRAIL_SL,BREAKEVEN,0.03,0.002,546.535714285707,2026-01-22 10:09:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Thursday,1.177,0.331
337,SELL,2026-01-22 10:02:00+00:00,2026-01-22 11:02:00+00:00,4832.24,4837.70536,4818.57661,0.03,4834.02,TRAIL_SL,PARTIAL_CLOSED,4.23,0.258,546.535714285707,2026-01-22 10:01:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Thursday,1.815,0.615
339,SELL,2026-01-22 12:07:00+00:00,2026-01-22 12:29:00+00:00,4822.0,4827.46536,4808.33661,0.03,4827.72,SL,ENTRY,-17.37,-1.059,546.535714285707,2026-01-22 12:06:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Thursday,0.483,1.047
340,SELL,2026-01-22 13:12:00+00:00,2026-01-22 13:48:00+00:00,4827.93,4833.39536,4814.26661,0.03,4834.28,SL,ENTRY,-19.26,-1.175,546.535714285707,2026-01-22 13:11:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Thursday,0.62,1.162
341,SELL,2026-01-22 14:01:00+00:00,2026-01-22 14:27:00+00:00,4827.0,4832.46536,4813.33661,0.03,4832.53,SL,ENTRY,-16.8,-1.025,546.535714285707,2026-01-22 14:00:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Thursday,0.64,1.012
342,BUY,2026-01-22 16:16:00+00:00,2026-01-22 16:32:00+00:00,4826.8,4821.33464,4840.46339,0.03,4840.26339,FULL_EXIT,TRAILING,34.71,2.117,546.535714285707,2026-01-22 16:15:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,OVERLAP,Thursday,2.653,0.794
343,BUY,2026-01-22 17:48:00+00:00,2026-01-22 18:18:00+00:00,4865.59,4860.12464,4879.25339,0.03,4872.91,TRAIL_SL,TRAILING,22.43,1.368,546.535714285707,2026-01-22 17:47:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Thursday,2.185,0.677
345,BUY,2026-01-22 18:51:00+00:00,2026-01-22 18:55:00+00:00,4884.94,4879.47464,4898.60339,0.03,4876.67,SL,ENTRY,-25.02,-1.526,546.535714285707,2026-01-22 18:50:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Thursday,0.075,1.513
344,BUY,2026-01-22 18:11:00+00:00,2026-01-22 18:56:00+00:00,4875.71,4870.24464,4889.37339,0.03,4874.77,TRAIL_SL,PARTIAL_CLOSED,5.91,0.36,546.535714285707,2026-01-22 18:10:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Thursday,1.764,0.917
346,SELL,2026-01-22 18:56:00+00:00,2026-01-22 19:03:00+00:00,4876.85,4882.31536,4863.18661,0.03,4882.55,SL,ENTRY,-17.31,-1.056,546.535714285707,2026-01-22 18:55:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Thursday,0.538,1.043
347,BUY,2026-01-22 20:24:00+00:00,2026-01-22 21:09:00+00:00,4911.87,4906.40464,4925.53339,0.03,4919.75,TRAIL_SL,TRAILING,23.55,1.436,546.535714285707,2026-01-22 20:23:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Thursday,2.208,0.897
348,BUY,2026-01-22 20:51:00+00:00,2026-01-22 21:25:00+00:00,4917.05,4911.58464,4930.71339,0.03,4916.88,TRAIL_SL,BREAKEVEN,-0.72,-0.044,546.535714285707,2026-01-22 20:50:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,NEW_YORK,Thursday,1.343,0.52
350,SELL,2026-01-23 08:49:00+00:00,2026-01-23 09:08:00+00:00,4952.23,4957.69536,4938.56661,0.03,4958.05,SL,ENTRY,-17.67,-1.078,546.535714285707,2026-01-23 08:48:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Friday,0.243,1.065
349,SELL,2026-01-23 08:30:00+00:00,2026-01-23 09:20:00+00:00,4952.96,4958.42536,4939.29661,0.03,4959.55,SL,ENTRY,-19.98,-1.219,546.535714285707,2026-01-23 08:29:00+00:00,BULLISH,NO_CONFLUENCE,NO_CONFLUENCE,NO_CONFLUENCE,LONDON,Friday,0.52,1.206
