trade_id,action,open_time,close_time,entry_price,initial_sl,tp,lot_size,close_price,close_reason,stage_at_close,pnl_usd,r_multiple,initial_risk_points,signal_time,h1_bias,h4_bias,integrated_bias,bias_alignment,session_label,day_of_week,mfe_r,mae_r
87,SELL,2024-10-11 14:27:00+00:00,2024-10-11 14:45:00+00:00,2657.188,2658.09325,2654.92487,0.72,2657.248,TRAIL_SL,BREAKEVEN,-9.36,-0.144,90.52500000001048,2024-10-11 14:26:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Friday,1.351,0.177
88,SELL,2024-10-11 15:27:00+00:00,2024-10-11 15:30:00+00:00,2656.768,2657.67325,2654.50487,0.72,2657.165,TRAIL_SL,BREAKEVEN,-33.62,-0.516,90.52500000001048,2024-10-11 15:26:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Friday,1.031,0.619
89,SELL,2024-10-11 15:31:00+00:00,2024-10-11 15:50:00+00:00,2656.098,2657.00325,2653.83487,0.71,2656.218,TRAIL_SL,BREAKEVEN,-13.49,-0.21,90.52500000001048,2024-10-11 15:30:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Friday,1.049,0.133
91,SELL,2024-10-11 16:32:00+00:00,2024-10-11 16:34:00+00:00,2654.938,2655.84325,2652.67487,0.71,2655.928,SL,ENTRY,-75.26,-1.171,90.52500000001048,2024-10-11 16:31:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Friday,0.114,1.094
90,SELL,2024-10-11 16:01:00+00:00,2024-10-11 16:35:00+00:00,2656.148,2657.05325,2653.88487,0.71,2656.048,TRAIL_SL,PARTIAL_CLOSED,39.16,0.609,90.52500000001048,2024-10-11 16:00:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Friday,1.712,0.243
92,SELL,2024-10-13 19:40:00+00:00,2024-10-13 19:59:00+00:00,2647.955,2648.86025,2645.69187,0.7,2649.095,SL,ENTRY,-84.7,-1.337,90.52500000001048,2024-10-13 19:39:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Sunday,0.563,1.259
93,SELL,2024-10-13 20:43:00+00:00,2024-10-13 20:52:00+00:00,2646.765,2647.67025,2644.50187,0.68,2647.808,SL,ENTRY,-75.68,-1.229,90.52500000001048,2024-10-13 20:42:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Sunday,0.95,1.152
94,SELL,2024-10-14 08:59:00+00:00,2024-10-14 09:00:00+00:00,2651.395,2652.30025,2649.13187,0.66,2651.385,TRAIL_SL,BREAKEVEN,-3.96,-0.066,90.52500000001048,2024-10-14 08:58:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Monday,1.37,0.055
95,SELL,2024-10-14 10:41:00+00:00,2024-10-14 10:47:00+00:00,2649.165,2650.07025,2646.90187,0.66,2649.745,TRAIL_SL,PARTIAL_CLOSED,14.45,0.242,90.52500000001048,2024-10-14 10:40:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Monday,1.724,0.641
96,SELL,2024-10-14 11:42:00+00:00,2024-10-14 11:54:00+00:00,2646.745,2647.65025,2644.48187,0.66,2646.655,TRAIL_SL,BREAKEVEN,1.32,0.022,90.52500000001048,2024-10-14 11:41:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Monday,1.116,0.928
97,SELL,2024-10-14 11:55:00+00:00,2024-10-14 11:55:00+00:00,2645.785,2646.69025,2643.52187,0.66,2646.285,TRAIL_SL,PARTIAL_CLOSED,17.09,0.286,90.52500000001048,2024-10-14 11:54:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Monday,1.823,0.552
98,SELL,2024-10-14 13:22:00+00:00,2024-10-14 13:36:00+00:00,2648.275,2649.18025,2646.01187,0.67,2649.655,SL,ENTRY,-97.15,-1.602,90.52500000001048,2024-10-14 13:21:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Monday,0.398,1.524
99,SELL,2024-10-14 15:01:00+00:00,2024-10-14 15:01:00+00:00,2647.185,2648.09025,2644.92187,0.65,2649.565,SL,ENTRY,-159.25,-2.706,90.52500000001048,2024-10-14 15:00:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Monday,0.353,2.629
100,SELL,2024-10-14 15:31:00+00:00,2024-10-14 15:34:00+00:00,2649.554,2650.45925,2647.29087,0.61,2650.554,SL,ENTRY,-65.27,-1.182,90.52500000001048,2024-10-14 15:30:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Monday,0.0,1.105
101,SELL,2024-10-14 19:42:00+00:00,2024-10-14 19:57:00+00:00,2649.725,2650.63025,2647.46187,0.6,2649.775,TRAIL_SL,BREAKEVEN,-7.2,-0.133,90.52500000001048,2024-10-14 19:41:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Monday,1.005,0.376
102,SELL,2024-10-14 20:10:00+00:00,2024-10-14 20:25:00+00:00,2649.195,2650.10025,2646.93187,0.6,2649.125,TRAIL_SL,PARTIAL_CLOSED,32.64,0.601,90.52500000001048,2024-10-14 20:09:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Monday,1.558,0.431
103,SELL,2024-10-14 20:39:00+00:00,2024-10-14 20:46:00+00:00,2648.795,2649.70025,2646.53187,0.6,2648.775,TRAIL_SL,BREAKEVEN,-3.0,-0.055,90.52500000001048,2024-10-14 20:38:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Monday,1.248,0.144
104,SELL,2024-10-15 15:01:00+00:00,2024-10-15 15:09:00+00:00,2664.065,2664.97025,2661.80187,0.6,2664.298,TRAIL_SL,PARTIAL_CLOSED,23.55,0.434,90.52500000001048,2024-10-15 15:00:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,1.676,0.42
105,SELL,2024-10-15 15:33:00+00:00,2024-10-15 15:42:00+00:00,2664.274,2665.17925,2662.01087,0.61,2662.21087,FULL_EXIT,TRAILING,94.42,1.71,90.52500000001048,2024-10-15 15:32:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,2.607,0.409
107,SELL,2024-10-15 19:49:00+00:00,2024-10-15 19:57:00+00:00,2661.385,2662.29025,2659.12187,0.63,2661.345,TRAIL_SL,BREAKEVEN,-1.89,-0.033,90.52500000001048,2024-10-15 19:48:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Tuesday,1.201,0.265
106,SELL,2024-10-15 18:37:00+00:00,2024-10-15 20:00:00+00:00,2661.755,2662.66025,2659.49187,0.63,2659.69187,FULL_EXIT,TRAILING,96.6,1.694,90.52500000001048,2024-10-15 18:36:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Tuesday,2.905,0.74
108,SELL,2024-10-15 20:27:00+00:00,2024-10-15 20:56:00+00:00,2659.615,2660.52025,2657.35187,0.65,2659.585,TRAIL_SL,BREAKEVEN,-2.6,-0.044,90.52500000001048,2024-10-15 20:26:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Tuesday,1.168,0.851
109,SELL,2024-10-16 09:11:00+00:00,2024-10-16 09:11:00+00:00,2680.235,2681.14025,2677.97187,0.65,2681.555,SL,ENTRY,-90.35,-1.535,90.52500000001048,2024-10-16 09:10:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.055,1.458
110,SELL,2024-10-16 09:30:00+00:00,2024-10-16 09:30:00+00:00,2680.595,2681.50025,2678.33187,0.63,2681.765,SL,ENTRY,-78.12,-1.37,90.52500000001048,2024-10-16 09:29:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.298,1.292
111,SELL,2024-10-16 09:46:00+00:00,2024-10-16 09:46:00+00:00,2681.925,2682.83025,2679.66187,0.61,2683.065,SL,ENTRY,-73.81,-1.337,90.52500000001048,2024-10-16 09:45:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.044,1.259
112,SELL,2024-10-16 11:02:00+00:00,2024-10-16 11:03:00+00:00,2670.148,2671.05325,2667.88487,0.59,2670.268,TRAIL_SL,PARTIAL_CLOSED,25.85,0.484,90.52500000001048,2024-10-16 11:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.925,0.527
113,SELL,2024-10-16 11:45:00+00:00,2024-10-16 11:45:00+00:00,2672.265,2673.17025,2670.00187,0.6,2672.355,TRAIL_SL,BREAKEVEN,-9.6,-0.177,90.52500000001048,2024-10-16 11:44:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.116,0.099
114,SELL,2024-10-16 12:02:00+00:00,2024-10-16 12:02:00+00:00,2668.888,2669.79325,2666.62487,0.6,2669.234,TRAIL_SL,BREAKEVEN,-24.96,-0.46,90.52500000001048,2024-10-16 12:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.352,0.382
115,SELL,2024-10-16 14:28:00+00:00,2024-10-16 15:05:00+00:00,2675.138,2676.04325,2672.87487,0.59,2673.07487,FULL_EXIT,TRAILING,91.34,1.71,90.52500000001048,2024-10-16 14:27:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Wednesday,2.784,0.751
116,SELL,2024-10-16 15:01:00+00:00,2024-10-16 15:05:00+00:00,2673.535,2674.44025,2671.27187,0.59,2673.458,TRAIL_SL,BREAKEVEN,0.41,0.008,90.52500000001048,2024-10-16 15:00:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Wednesday,1.013,0.423
117,SELL,2024-10-16 15:50:00+00:00,2024-10-16 15:54:00+00:00,2674.048,2674.95325,2671.78487,0.61,2674.108,TRAIL_SL,BREAKEVEN,-7.93,-0.144,90.52500000001048,2024-10-16 15:49:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Wednesday,1.105,0.199
118,SELL,2024-10-16 18:50:00+00:00,2024-10-16 19:17:00+00:00,2673.085,2673.99025,2670.82187,0.61,2674.055,SL,ENTRY,-63.44,-1.149,90.52500000001048,2024-10-16 18:49:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Wednesday,0.0,1.072
119,SELL,2024-10-16 19:03:00+00:00,2024-10-16 19:40:00+00:00,2673.498,2674.40325,2671.23487,0.61,2674.485,SL,ENTRY,-64.48,-1.168,90.52500000001048,2024-10-16 19:02:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Wednesday,0.192,1.09
120,SELL,2024-10-16 19:34:00+00:00,2024-10-16 20:05:00+00:00,2673.845,2674.75025,2671.58187,0.6,2674.995,SL,ENTRY,-73.2,-1.348,90.52500000001048,2024-10-16 19:33:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Wednesday,0.022,1.27
121,SELL,2024-10-17 08:31:00+00:00,2024-10-17 08:31:00+00:00,2675.298,2676.20325,2673.03487,0.57,2673.23487,FULL_EXIT,TRAILING,88.26,1.711,90.52500000001048,2024-10-17 08:30:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,2.634,0.754
122,SELL,2024-10-17 12:03:00+00:00,2024-10-17 12:03:00+00:00,2690.528,2691.43325,2688.26487,0.59,2690.668,TRAIL_SL,BREAKEVEN,-12.39,-0.232,90.52500000001048,2024-10-17 12:02:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,1.193,0.155
123,SELL,2024-10-17 13:22:00+00:00,2024-10-17 13:25:00+00:00,2691.345,2692.25025,2689.08187,0.58,2692.905,SL,ENTRY,-94.54,-1.801,90.52500000001048,2024-10-17 13:21:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Thursday,0.42,1.723
124,SELL,2024-10-17 13:36:00+00:00,2024-10-17 13:43:00+00:00,2690.835,2691.74025,2688.57187,0.56,2692.155,SL,ENTRY,-77.84,-1.535,90.52500000001048,2024-10-17 13:35:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Thursday,0.541,1.458
125,SELL,2024-10-17 13:54:00+00:00,2024-10-17 13:55:00+00:00,2691.368,2692.27325,2689.10487,0.55,2692.495,SL,ENTRY,-65.83,-1.322,90.52500000001048,2024-10-17 13:53:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Thursday,0.0,1.245
126,SELL,2024-10-17 18:20:00+00:00,2024-10-17 19:10:00+00:00,2692.254,2693.15925,2689.99087,0.53,2693.205,SL,ENTRY,-54.11,-1.128,90.52500000001048,2024-10-17 18:19:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Thursday,0.166,1.051
127,SELL,2024-10-17 19:22:00+00:00,2024-10-17 19:36:00+00:00,2692.275,2693.18025,2690.01187,0.52,2693.225,SL,ENTRY,-53.04,-1.127,90.52500000001048,2024-10-17 19:21:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Thursday,0.077,1.049
128,SELL,2024-10-18 11:02:00+00:00,2024-10-18 11:03:00+00:00,2714.295,2715.20025,2712.03187,0.51,2715.808,SL,ENTRY,-80.73,-1.749,90.52500000001048,2024-10-18 11:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,0.074,1.671
129,SELL,2024-10-18 11:36:00+00:00,2024-10-18 11:37:00+00:00,2716.025,2716.93025,2713.76187,0.49,2716.265,TRAIL_SL,BREAKEVEN,-15.19,-0.342,90.52500000001048,2024-10-18 11:35:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Friday,1.381,0.387
130,SELL,2024-10-18 13:18:00+00:00,2024-10-18 13:24:00+00:00,2717.414,2718.31925,2715.15087,0.49,2716.824,TRAIL_SL,TRAILING,39.11,0.882,90.52500000001048,2024-10-18 13:17:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Friday,2.396,0.369
131,SELL,2024-10-18 15:13:00+00:00,2024-10-18 15:19:00+00:00,2718.895,2719.80025,2716.63187,0.49,2719.835,SL,ENTRY,-49.49,-1.116,90.52500000001048,2024-10-18 15:12:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Friday,0.851,1.038
132,SELL,2024-10-18 15:51:00+00:00,2024-10-18 16:04:00+00:00,2719.028,2719.93325,2716.76487,0.48,2720.088,SL,ENTRY,-54.24,-1.248,90.52500000001048,2024-10-18 15:50:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Friday,0.829,1.171
133,SELL,2024-10-20 19:47:00+00:00,2024-10-20 19:56:00+00:00,2722.655,2723.56025,2720.39187,0.47,2723.728,SL,ENTRY,-53.72,-1.263,90.52500000001048,2024-10-20 19:46:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Sunday,0.483,1.185
134,SELL,2024-10-21 09:16:00+00:00,2024-10-21 09:17:00+00:00,2737.245,2738.15025,2734.98187,0.46,2738.295,SL,ENTRY,-51.52,-1.237,90.52500000001048,2024-10-21 09:15:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Monday,0.563,1.16
135,SELL,2024-10-21 09:26:00+00:00,2024-10-21 09:29:00+00:00,2736.665,2737.57025,2734.40187,0.45,2736.575,TRAIL_SL,PARTIAL_CLOSED,25.46,0.625,90.52500000001048,2024-10-21 09:25:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Monday,1.591,0.895
136,SELL,2024-10-21 10:26:00+00:00,2024-10-21 10:26:00+00:00,2735.205,2736.11025,2732.94187,0.45,2736.335,SL,ENTRY,-54.0,-1.326,90.52500000001048,2024-10-21 10:25:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Monday,0.254,1.248
137,SELL,2024-10-21 11:42:00+00:00,2024-10-21 11:42:00+00:00,2721.135,2722.04025,2718.87187,0.44,2721.495,TRAIL_SL,BREAKEVEN,-18.92,-0.475,90.52500000001048,2024-10-21 11:41:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Monday,1.038,0.398
138,SELL,2024-10-21 12:44:00+00:00,2024-10-21 12:44:00+00:00,2720.708,2721.61325,2718.44487,0.44,2721.985,SL,ENTRY,-59.27,-1.488,90.52500000001048,2024-10-21 12:43:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Monday,0.456,1.411
139,SELL,2024-10-21 14:03:00+00:00,2024-10-21 14:05:00+00:00,2722.498,2723.40325,2720.23487,0.43,2720.43487,FULL_EXIT,TRAILING,66.69,1.713,90.52500000001048,2024-10-21 14:02:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Monday,2.629,0.486
140,SELL,2024-10-21 16:43:00+00:00,2024-10-21 18:00:00+00:00,2718.928,2719.83325,2716.66487,0.44,2720.075,SL,ENTRY,-53.55,-1.344,90.52500000001048,2024-10-21 16:42:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Monday,0.257,1.267
141,SELL,2024-10-21 18:00:00+00:00,2024-10-21 18:00:00+00:00,2720.004,2720.90925,2717.74087,0.44,2720.075,TRAIL_SL,BREAKEVEN,-6.2,-0.156,90.52500000001048,2024-10-21 16:59:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Monday,1.313,0.078
142,SELL,2024-10-21 18:37:00+00:00,2024-10-21 18:45:00+00:00,2719.275,2720.18025,2717.01187,0.43,2720.415,SL,ENTRY,-52.03,-1.337,90.52500000001048,2024-10-21 18:36:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Monday,0.0,1.259
143,SELL,2024-10-21 20:53:00+00:00,2024-10-21 20:53:00+00:00,2723.298,2724.20325,2721.03487,0.42,2724.268,SL,ENTRY,-43.68,-1.149,90.52500000001048,2024-10-21 20:52:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Monday,0.0,1.072
144,SELL,2024-10-22 09:37:00+00:00,2024-10-22 09:37:00+00:00,2737.668,2738.57325,2735.40487,0.41,2739.745,SL,ENTRY,-88.03,-2.372,90.52500000001048,2024-10-22 09:36:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.0,2.294
145,SELL,2024-10-22 09:56:00+00:00,2024-10-22 09:56:00+00:00,2738.604,2739.50925,2736.34087,0.39,2738.818,TRAIL_SL,PARTIAL_CLOSED,16.36,0.463,90.52500000001048,2024-10-22 09:55:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,1.545,0.236
146,SELL,2024-10-22 10:29:00+00:00,2024-10-22 10:29:00+00:00,2737.825,2738.73025,2735.56187,0.39,2738.905,SL,ENTRY,-44.85,-1.27,90.52500000001048,2024-10-22 10:28:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.0,1.193
147,SELL,2024-10-22 12:25:00+00:00,2024-10-22 12:27:00+00:00,2737.784,2738.68925,2735.52087,0.38,2739.035,SL,ENTRY,-50.2,-1.459,90.52500000001048,2024-10-22 12:24:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Tuesday,0.22,1.382
148,SELL,2024-10-22 15:31:00+00:00,2024-10-22 15:45:00+00:00,2745.758,2746.66325,2743.49487,0.37,2746.788,SL,ENTRY,-40.7,-1.215,90.52500000001048,2024-10-22 15:30:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Tuesday,0.707,1.138
149,SELL,2024-10-22 18:01:00+00:00,2024-10-22 18:24:00+00:00,2747.648,2748.55325,2745.38487,0.36,2747.804,TRAIL_SL,BREAKEVEN,-8.14,-0.25,90.52500000001048,2024-10-22 18:00:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Tuesday,1.049,0.437
150,SELL,2024-10-22 18:17:00+00:00,2024-10-22 18:24:00+00:00,2746.728,2747.63325,2744.46487,0.36,2747.804,SL,ENTRY,-41.26,-1.266,90.52500000001048,2024-10-22 18:16:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Tuesday,0.033,1.189
151,SELL,2024-10-22 18:42:00+00:00,2024-10-22 19:54:00+00:00,2747.145,2748.05025,2744.88187,0.35,2747.045,TRAIL_SL,PARTIAL_CLOSED,19.03,0.601,90.52500000001048,2024-10-22 18:41:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Tuesday,1.535,0.829
153,SELL,2024-10-22 19:37:00+00:00,2024-10-22 19:54:00+00:00,2747.058,2747.96325,2744.79487,0.35,2747.045,TRAIL_SL,BREAKEVEN,-2.0,-0.063,90.52500000001048,2024-10-22 19:36:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Tuesday,1.439,0.262
152,SELL,2024-10-22 19:21:00+00:00,2024-10-22 20:28:00+00:00,2747.315,2748.22025,2745.05187,0.35,2745.25187,FULL_EXIT,TRAILING,54.37,1.716,90.52500000001048,2024-10-22 19:19:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Tuesday,2.795,0.641
154,SELL,2024-10-22 20:02:00+00:00,2024-10-22 20:31:00+00:00,2746.005,2746.91025,2743.74187,0.35,2746.005,TRAIL_SL,BREAKEVEN,-2.45,-0.077,90.52500000001048,2024-10-22 20:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Tuesday,1.348,0.975
155,SELL,2024-10-23 08:56:00+00:00,2024-10-23 08:56:00+00:00,2741.315,2742.22025,2739.05187,0.36,2742.315,SL,ENTRY,-38.52,-1.182,90.52500000001048,2024-10-23 08:55:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.685,1.105
156,SELL,2024-10-23 09:03:00+00:00,2024-10-23 09:03:00+00:00,2739.788,2740.69325,2737.52487,0.36,2740.825,SL,ENTRY,-39.85,-1.223,90.52500000001048,2024-10-23 09:02:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.022,1.146
157,SELL,2024-10-23 09:36:00+00:00,2024-10-23 09:36:00+00:00,2736.155,2737.06025,2733.89187,0.35,2734.09187,FULL_EXIT,TRAILING,54.37,1.716,90.52500000001048,2024-10-23 09:35:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,2.651,0.519
158,SELL,2024-10-23 10:02:00+00:00,2024-10-23 10:02:00+00:00,2735.198,2736.10325,2732.93487,0.36,2736.285,SL,ENTRY,-41.65,-1.278,90.52500000001048,2024-10-23 10:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,0.099,1.201
159,SELL,2024-10-23 10:37:00+00:00,2024-10-23 10:37:00+00:00,2719.305,2720.21025,2717.04187,0.35,2721.285,TRAIL_SL,BREAKEVEN,-71.75,-2.265,90.52500000001048,2024-10-23 10:36:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.278,2.187
160,SELL,2024-10-23 11:02:00+00:00,2024-10-23 11:02:00+00:00,2717.785,2718.69025,2715.52187,0.33,2718.265,TRAIL_SL,BREAKEVEN,-18.15,-0.608,90.52500000001048,2024-10-23 11:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,1.469,0.53
161,SELL,2024-10-23 11:12:00+00:00,2024-10-23 11:12:00+00:00,2715.445,2716.35025,2713.18187,0.33,2715.765,TRAIL_SL,TRAILING,12.25,0.41,90.52500000001048,2024-10-23 11:11:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Wednesday,2.427,0.353
162,SELL,2024-10-23 13:12:00+00:00,2024-10-23 13:15:00+00:00,2718.395,2719.30025,2716.13187,0.33,2718.385,TRAIL_SL,PARTIAL_CLOSED,17.53,0.587,90.52500000001048,2024-10-23 13:11:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Wednesday,1.676,0.751
163,SELL,2024-10-23 14:35:00+00:00,2024-10-23 14:46:00+00:00,2714.265,2715.17025,2712.00187,0.34,2715.395,SL,ENTRY,-40.8,-1.326,90.52500000001048,2024-10-23 14:34:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Wednesday,0.597,1.248
164,SELL,2024-10-23 20:02:00+00:00,2024-10-23 20:11:00+00:00,2719.828,2720.73325,2717.56487,0.33,2718.815,TRAIL_SL,TRAILING,33.58,1.124,90.52500000001048,2024-10-23 20:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Wednesday,2.346,0.428
165,SELL,2024-10-24 09:02:00+00:00,2024-10-24 09:05:00+00:00,2738.348,2739.25325,2736.08487,0.33,2740.105,SL,ENTRY,-60.29,-2.018,90.52500000001048,2024-10-24 09:01:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,0.873,1.941
166,SELL,2024-10-24 10:15:00+00:00,2024-10-24 10:15:00+00:00,2732.325,2733.23025,2730.06187,0.32,2732.555,TRAIL_SL,BREAKEVEN,-9.6,-0.331,90.52500000001048,2024-10-24 10:14:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,1.083,0.254
167,SELL,2024-10-24 10:54:00+00:00,2024-10-24 10:54:00+00:00,2727.595,2728.50025,2725.33187,0.32,2729.205,SL,ENTRY,-53.76,-1.856,90.52500000001048,2024-10-24 10:53:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,0.276,1.779
168,SELL,2024-10-24 11:36:00+00:00,2024-10-24 11:39:00+00:00,2730.825,2731.73025,2728.56187,0.31,2730.045,TRAIL_SL,TRAILING,27.68,0.986,90.52500000001048,2024-10-24 11:35:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,2.154,0.917
169,SELL,2024-10-24 12:07:00+00:00,2024-10-24 12:11:00+00:00,2729.148,2730.05325,2726.88487,0.31,2727.08487,FULL_EXIT,TRAILING,48.21,1.718,90.52500000001048,2024-10-24 12:06:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,LONDON,Thursday,2.721,0.648
170,SELL,2024-10-24 14:32:00+00:00,2024-10-24 14:32:00+00:00,2735.485,2736.39025,2733.22187,0.32,2736.475,SL,ENTRY,-33.92,-1.171,90.52500000001048,2024-10-24 14:31:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Thursday,0.597,1.094
171,SELL,2024-10-24 15:14:00+00:00,2024-10-24 15:25:00+00:00,2734.448,2735.35325,2732.18487,0.32,2735.065,TRAIL_SL,BREAKEVEN,-21.98,-0.759,90.52500000001048,2024-10-24 15:13:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,OVERLAP,Thursday,1.218,0.682
172,SELL,2024-10-24 18:57:00+00:00,2024-10-24 20:05:00+00:00,2734.535,2735.44025,2732.27187,0.31,2734.585,TRAIL_SL,BREAKEVEN,-3.72,-0.133,90.52500000001048,2024-10-24 18:56:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Thursday,1.304,0.876
173,SELL,2024-10-24 20:39:00+00:00,2024-10-24 20:53:00+00:00,2732.135,2733.04025,2729.87187,0.31,2732.305,TRAIL_SL,BREAKEVEN,-7.44,-0.265,90.52500000001048,2024-10-24 20:38:00+00:00,BEARISH,BEARISH,BEARISH,ALIGNED,NEW_YORK,Thursday,1.072,0.652
